country,year,dodji_annual,mortality_rate_t,mortality_rate_t3,log_change_t3,rank_t,rank_t3
North Macedonia,1998,1.4016819993043306,0.4417461263580479,0.5322936469041777,0.18645957754203912,0.4417461263580479,0.5322936469041777
North Macedonia,1999,1.4479764595119982,0.4897879893679744,0.5559126712513968,0.12663835024953385,0.4897879893679744,0.5559126712513968
North Macedonia,2000,1.4779182215582034,0.5051716677949216,0.5686015940003204,0.11828147402851719,0.5051716677949216,0.5686015940003204
North Macedonia,2001,1.5729959942859717,0.5322936469041777,0.5651363881118093,0.059871682797402626,0.5322936469041777,0.5651363881118093
North Macedonia,2002,1.6179237270612226,0.5559126712513968,0.5586469042338269,0.004906392841088847,0.5559126712513968,0.5586469042338269
North Macedonia,2003,1.6518033700619037,0.5686015940003204,0.5597291829726582,-0.01572690979110669,0.5686015940003204,0.5597291829726582
North Macedonia,2004,1.5874704129142845,0.5651363881118093,0.5754167238962699,0.018027386996150585,0.5651363881118093,0.5754167238962699
North Macedonia,2005,1.5556834109237763,0.5586469042338269,0.5692733898529774,0.018843142114570166,0.5586469042338269,0.5692733898529774
North Macedonia,2006,1.4904780278937768,0.5597291829726582,0.5631606973643026,0.006111942091638345,0.5597291829726582,0.5631606973643026
North Macedonia,2007,1.4310552801801706,0.5754167238962699,0.5524372860935873,-0.04075452560754078,0.5754167238962699,0.5524372860935873
North Macedonia,2008,1.4237199551989863,0.5692733898529774,0.5273263483888679,-0.07654103947465696,0.5692733898529774,0.5273263483888679
North Macedonia,2009,1.4662218683090908,0.5631606973643026,0.5226522402828574,-0.07464856991192947,0.5631606973643026,0.5226522402828574
North Macedonia,2010,1.5535166235859372,0.5524372860935873,0.5291777042030085,-0.04301553783476886,0.5524372860935873,0.5291777042030085
North Macedonia,2011,1.695435978760845,0.5273263483888679,0.5358377767157056,0.016011815972125643,0.5273263483888679,0.5358377767157056
North Macedonia,2012,1.8009203537177947,0.5226522402828574,0.5375580994634429,0.02812048276964596,0.5226522402828574,0.5375580994634429
North Macedonia,2013,1.8915573680581435,0.5291777042030085,0.5438776267692754,0.027399919465978084,0.5291777042030085,0.5438776267692754
North Macedonia,2014,1.9928825187739372,0.5358377767157056,0.5387444605104553,0.0054098893007870075,0.5358377767157056,0.5387444605104553
North Macedonia,2015,2.034752550085426,0.5375580994634429,0.5376030299531372,8.357892582289139e-05,0.5375580994634429,0.5376030299531372
North Macedonia,2016,2.072934400199151,0.5438776267692754,0.5200928457849253,-0.04471684145059551,0.5438776267692754,0.5200928457849253
North Macedonia,2017,2.1514663629110298,0.5387444605104553,0.453662657794901,-0.17188713379483367,0.5387444605104553,0.453662657794901
North Macedonia,2018,2.242770954665577,0.5376030299531372,0.4614030390946431,-0.1528481856741718,0.5376030299531372,0.4614030390946431
Greece,1992,-0.2690099335627986,1.0518865533445938,1.6584085917223603,0.4552728456965472,1.0518865533445938,1.6584085917223603
Greece,1993,-0.3120669291264923,1.1826267729769282,1.858697530414588,0.45213763917550454,1.1826267729769282,1.858697530414588
Greece,1994,-0.3569129893738354,1.4151948980255025,2.00253888868564,0.34714835385848847,1.4151948980255025,2.00253888868564
Greece,1995,-0.43211365601326823,1.6584085917223603,2.1223923444934782,0.24668532215323702,1.6584085917223603,2.1223923444934782
Greece,1996,-0.49314868215929947,1.858697530414588,2.268106175740025,0.19906911238672198,1.858697530414588,2.268106175740025
Greece,1997,-0.5385768274062955,2.00253888868564,2.43686918993368,0.19629818768061202,2.00253888868564,2.43686918993368
Greece,1998,-0.5858987917917738,2.1223923444934782,2.535133518630884,0.17770231218733057,2.1223923444934782,2.535133518630884
Greece,1999,-0.6301508729605021,2.268106175740025,2.4465183663319343,0.07572070728317726,2.268106175740025,2.4465183663319343
Greece,2000,-0.6797459371355187,2.43686918993368,2.4760585767560235,0.01595390934143459,2.43686918993368,2.4760585767560235
Greece,2001,-0.7252510309585094,2.535133518630884,2.651437879955049,0.04485576602531893,2.535133518630884,2.651437879955049
Greece,2002,-0.7531138557606233,2.4465183663319343,2.837801563887579,0.14836365991839462,2.4465183663319343,2.837801563887579
Greece,2003,-0.7598571731451468,2.4760585767560235,2.859992721252598,0.14415101323557689,2.4760585767560235,2.859992721252598
Greece,2004,-0.7327789239979084,2.651437879955049,2.9176269019082155,0.09566845756561337,2.651437879955049,2.9176269019082155
Greece,2005,-0.6787327581146511,2.837801563887579,2.809217779836354,-0.01012357716845691,2.837801563887579,2.809217779836354
Greece,2006,-0.6219212521713811,2.859992721252598,2.7706638531188195,-0.0317321188874049,2.859992721252598,2.7706638531188195
Greece,2007,-0.5746683429193338,2.9176269019082155,2.5542349822311494,-0.13301777331810005,2.9176269019082155,2.5542349822311494
Greece,2008,-0.527454401202004,2.809217779836354,2.3454725270936936,-0.1804191183560271,2.809217779836354,2.3454725270936936
Greece,2009,-0.5165269397066603,2.7706638531188195,2.2190365534064678,-0.22201374319637712,2.7706638531188195,2.2190365534064678
Greece,2010,-0.5362876637834209,2.5542349822311494,2.063454301707302,-0.21337124187788403,2.5542349822311494,2.063454301707302
Greece,2011,-0.5636942312406823,2.3454725270936936,2.028341517902385,-0.14526834614631468,2.3454725270936936,2.028341517902385
Greece,2012,-0.5975145656463077,2.2190365534064678,2.109748404928105,-0.05050439238145976,2.2190365534064678,2.109748404928105
Greece,2013,-0.6330162678535879,2.063454301707302,2.1422884781075475,0.03749319815661589,2.063454301707302,2.1422884781075475
Greece,2014,-0.6437699737029382,2.028341517902385,2.183763750255959,0.0738313710996421,2.028341517902385,2.183763750255959
Greece,2015,-0.6391936989373507,2.109748404928105,2.267916249392299,0.07229272404338605,2.109748404928105,2.267916249392299
Greece,2016,-0.6150022180882125,2.1422884781075475,2.320508457689122,0.07991164866703093,2.1422884781075475,2.320508457689122
Greece,2017,-0.5650046756167832,2.183763750255959,2.249919631660765,0.02984460378001541,2.183763750255959,2.249919631660765
Greece,2018,-0.5138562964533966,2.267916249392299,2.2792408842750453,0.004980981735492884,2.267916249392299,2.2792408842750453
Germany,1992,-0.7719866463617404,1.6836930214459438,1.6756548107092144,-0.00478558440123511,1.6836930214459438,1.6756548107092144
Germany,1993,-0.7616895373982541,1.6894634296073197,1.6784815676093705,-0.0065214214639210955,1.6894634296073197,1.6784815676093705
Germany,1994,-0.7613612620450239,1.684581141025621,1.64866946372394,-0.021548361992056175,1.684581141025621,1.64866946372394
Germany,1995,-0.7491077539089823,1.6756548107092144,1.673076602951116,-0.0015398109965971685,1.6756548107092144,1.673076602951116
Germany,1996,-0.7313177715374839,1.6784815676093705,1.761144477429693,0.04807428510652323,1.6784815676093705,1.761144477429693
Germany,1997,-0.7118462099011053,1.64866946372394,1.8176126578993068,0.09755528022924947,1.64866946372394,1.8176126578993068
Germany,1998,-0.6960498268453308,1.673076602951116,1.7609147055904235,0.051169154580194665,1.673076602951116,1.7609147055904235
Germany,1999,-0.6641274433203644,1.761144477429693,1.6998242167536737,-0.03543900469243488,1.761144477429693,1.6998242167536737
Germany,2000,-0.6301632889837163,1.8176126578993068,1.6740731869158043,-0.08226417552632925,1.8176126578993068,1.6740731869158043
Germany,2001,-0.6090395195345797,1.7609147055904235,1.6254514926704633,-0.08004772696713947,1.7609147055904235,1.6254514926704633
Germany,2002,-0.5908894499089152,1.6998242167536737,1.6159444086823185,-0.05060525432987645,1.6998242167536737,1.6159444086823185
Germany,2003,-0.5639865947534384,1.6740731869158043,1.6095396411625964,-0.03931146600138502,1.6740731869158043,1.6095396411625964
Germany,2004,-0.5497461752529431,1.6254514926704633,1.6577639900777277,0.019684069601844878,1.6254514926704633,1.6577639900777277
Germany,2005,-0.5465175424257257,1.6159444086823185,1.7057512255510805,0.054086023674869976,1.6159444086823185,1.7057512255510805
Germany,2006,-0.5360358618733487,1.6095396411625964,1.7050227873554131,0.057630239928332494,1.6095396411625964,1.7050227873554131
Germany,2007,-0.5321027224831257,1.6577639900777277,1.6634012205498632,0.003394731748411539,1.6577639900777277,1.6634012205498632
Germany,2008,-0.54558198193856,1.7057512255510805,1.6163691350787952,-0.05382322359042835,1.7057512255510805,1.6163691350787952
Germany,2009,-0.5595905148436923,1.7050227873554131,1.5953400829659283,-0.06649150367135626,1.7050227873554131,1.5953400829659283
Germany,2010,-0.5701018365683144,1.6634012205498632,1.6320814902681111,-0.01900823462601675,1.6634012205498632,1.6320814902681111
Germany,2011,-0.5874652525935732,1.6163691350787952,1.6638154654839186,0.028931061273952063,1.6163691350787952,1.6638154654839186
Germany,2012,-0.5942218231743553,1.5953400829659283,1.76881996091068,0.10322564235253895,1.5953400829659283,1.76881996091068
Germany,2013,-0.5917194763776228,1.6320814902681111,1.8284340766942195,0.11360365088516511,1.6320814902681111,1.8284340766942195
Germany,2014,-0.5834775278621134,1.6638154654839186,1.8064410617253288,0.08224515984614245,1.6638154654839186,1.8064410617253288
Germany,2015,-0.5692842931105229,1.76881996091068,1.8554269633948264,0.047802176632506854,1.76881996091068,1.8554269633948264
Germany,2016,-0.5441983626803493,1.8284340766942195,1.8843840439097768,0.030141079363461998,1.8284340766942195,1.8843840439097768
Germany,2017,-0.519729546054462,1.8064410617253288,1.8661173586558235,0.03250133051278492,1.8064410617253288,1.8661173586558235
Germany,2018,-0.4912932723787631,1.8554269633948264,1.873014847293193,0.009434506860887093,1.8554269633948264,1.873014847293193
Argentina,1992,-0.2420580384594288,0.0483758265664019,0.0506203794761922,0.04535309723390979,0.0483758265664019,0.0506203794761922
Argentina,1993,-0.23114380471124107,0.0483217480549206,0.0534981073777845,0.1017625452284423,0.0483217480549206,0.0534981073777845
Argentina,1994,-0.23404957608273674,0.0493825621524087,0.0651790394600549,0.2775356599414174,0.0493825621524087,0.0651790394600549
Argentina,1995,-0.2319649607318305,0.0506203794761922,0.0790257328346606,0.44541217918847753,0.0506203794761922,0.0790257328346606
Argentina,1996,-0.2369218245315745,0.0534981073777845,0.0865032211789182,0.480528243268064,0.0534981073777845,0.0865032211789182
Argentina,1997,-0.2534463057684562,0.0651790394600549,0.0871113052632986,0.2900448724894287,0.0651790394600549,0.0871113052632986
Argentina,1998,-0.276340217971217,0.0790257328346606,0.0953720221548608,0.18800956628778875,0.0790257328346606,0.0953720221548608
Argentina,1999,-0.2993548943001861,0.0865032211789182,0.1028938254827256,0.17351414221815498,0.0865032211789182,0.1028938254827256
Argentina,2000,-0.3399735412344603,0.0871113052632986,0.1021799689555433,0.15954729538750145,0.0871113052632986,0.1021799689555433
Argentina,2001,-0.39477266407342115,0.0953720221548608,0.1014850937941424,0.06212603031538899,0.0953720221548608,0.1014850937941424
Argentina,2002,-0.4411661401212851,0.1028938254827256,0.1056420044127893,0.02635817240883931,0.1028938254827256,0.1056420044127893
Argentina,2003,-0.5003749086579974,0.1021799689555433,0.1121862603440868,0.09342399578418492,0.1021799689555433,0.1121862603440868
Argentina,2004,-0.5411367246415394,0.1014850937941424,0.1218068520362757,0.18252303769273182,0.1014850937941424,0.1218068520362757
Argentina,2005,-0.5575856833975623,0.1056420044127893,0.1215984249344959,0.14066671323333946,0.1056420044127893,0.1215984249344959
Argentina,2006,-0.5669300685500738,0.1121862603440868,0.1216174944824623,0.08071960827891944,0.1121862603440868,0.1216174944824623
Argentina,2007,-0.5478665112739504,0.1218068520362757,0.12181121870235,3.584816358959131e-05,0.1218068520362757,0.12181121870235
Argentina,2008,-0.5024632016034505,0.1215984249344959,0.125855879362242,0.034413142911824846,0.1215984249344959,0.125855879362242
Argentina,2009,-0.4604320827437934,0.1216174944824623,0.1297386590443196,0.06464076903893012,0.1216174944824623,0.1297386590443196
Argentina,2010,-0.42939642085811525,0.12181121870235,0.1292701003075645,0.05943108396285668,0.12181121870235,0.1292701003075645
Argentina,2011,-0.3889723457839407,0.125855879362242,0.1271896657748593,0.01054188266468925,0.125855879362242,0.1271896657748593
Argentina,2012,-0.372008231344615,0.1297386590443196,0.1291001486296369,-0.004933624767800904,0.1297386590443196,0.1291001486296369
Argentina,2013,-0.37938171925424985,0.1292701003075645,0.1373095998437244,0.06033375990000711,0.1292701003075645,0.1373095998437244
Argentina,2014,-0.39322568926514656,0.1271896657748593,0.1444962822515217,0.12757343348737638,0.1271896657748593,0.1444962822515217
Argentina,2015,-0.3933729162575354,0.1291001486296369,0.1541778511939669,0.17751710491129624,0.1291001486296369,0.1541778511939669
Argentina,2016,-0.38606372298645475,0.1373095998437244,0.152325214217994,0.10377885547485532,0.1373095998437244,0.152325214217994
Argentina,2017,-0.37030509178462384,0.1444962822515217,0.1411510307885862,-0.023423157381535997,0.1444962822515217,0.1411510307885862
Argentina,2018,-0.32760698354921536,0.1541778511939669,0.1326734112427086,-0.1502152088191393,0.1541778511939669,0.1326734112427086
Montenegro,1992,1.6015332101105597,0.1603080862636351,0.1749374760351463,0.08733060571998363,0.1603080862636351,0.1749374760351463
Montenegro,1993,1.7236129668203184,0.1692333609154671,0.1796672057418692,0.05982734323442318,0.1692333609154671,0.1796672057418692
Montenegro,1994,1.7780053267772427,0.1726513391033075,0.1844870265666152,0.06630459273446832,0.1726513391033075,0.1844870265666152
Montenegro,1995,1.8071502192908364,0.1749374760351463,0.1916105079316001,0.09103557941015983,0.1749374760351463,0.1916105079316001
Montenegro,1996,1.921466825376048,0.1796672057418692,0.2060767003384736,0.13714143529640532,0.1796672057418692,0.2060767003384736
Montenegro,1997,1.933053364648308,0.1844870265666152,0.207593600090579,0.1180025751122693,0.1844870265666152,0.207593600090579
Montenegro,1998,1.8495140728648767,0.1916105079316001,0.1993967765673275,0.03983178084378025,0.1916105079316001,0.1993967765673275
Montenegro,1999,1.7419296091579417,0.2060767003384736,0.1912001548762074,-0.07492724303529052,0.2060767003384736,0.1912001548762074
Montenegro,2000,1.6236513020582588,0.207593600090579,0.1937561267130382,-0.06898168923704673,0.207593600090579,0.1937561267130382
Montenegro,2001,1.5289985248606377,0.1993967765673275,0.1953596008944845,-0.020454620660978584,0.1993967765673275,0.1953596008944845
Montenegro,2002,1.4583140713223848,0.1912001548762074,0.1977685907051895,0.03377662903567469,0.1912001548762074,0.1977685907051895
Montenegro,2003,1.3672390074835363,0.1937561267130382,0.1934109898805477,-0.001782874248593247,0.1937561267130382,0.1934109898805477
Montenegro,2004,1.323170099206804,0.1953596008944845,0.19146006423593,-0.020162618157792966,0.1953596008944845,0.19146006423593
Montenegro,2005,1.3265098109987,0.1977685907051895,0.1913976046215311,-0.03274448116860862,0.1977685907051895,0.1913976046215311
Montenegro,2006,1.2751883165710733,0.1934109898805477,0.1914361440879904,-0.010263050907280968,0.1934109898805477,0.1914361440879904
Montenegro,2007,1.2359117444687966,0.19146006423593,0.1914476070361777,-6.506599697675419e-05,0.19146006423593,0.1914476070361777
Montenegro,2008,1.24300115335147,0.1913976046215311,0.1903114929246574,-0.005690767886936232,0.1913976046215311,0.1903114929246574
Montenegro,2009,1.3046824491961355,0.1914361440879904,0.194515650985189,0.015958243136455108,0.1914361440879904,0.194515650985189
Montenegro,2010,1.380061487419362,0.1914476070361777,0.1980425351002366,0.033867478734742607,0.1914476070361777,0.1980425351002366
Montenegro,2011,1.4916257813883753,0.1903114929246574,0.1993695145385974,0.04649755494726571,0.1903114929246574,0.1993695145385974
Montenegro,2012,1.6063568268243285,0.194515650985189,0.1982157709921993,0.018843466253101626,0.194515650985189,0.1982157709921993
Montenegro,2013,1.6631507400215582,0.1980425351002366,0.2031525190867639,0.02547506411717082,0.1980425351002366,0.2031525190867639
Montenegro,2014,1.6820159971090312,0.1993695145385974,0.2133211950118505,0.0676386997666385,0.1993695145385974,0.2133211950118505
Montenegro,2015,1.7066964128058306,0.1982157709921993,0.2152271795749166,0.08233753086935303,0.1982157709921993,0.2152271795749166
Montenegro,2016,1.7755118547199158,0.2031525190867639,0.2271749252963949,0.11176277374214094,0.2031525190867639,0.2271749252963949
Montenegro,2017,1.848019358608293,0.2133211950118505,0.2124203465332655,-0.004231889553735657,0.2133211950118505,0.2124203465332655
Montenegro,2018,2.001213509656481,0.2152271795749166,0.198300162958707,-0.08191186554349472,0.2152271795749166,0.198300162958707
Iceland,1992,-0.29698621846697704,2.156660145338799,2.2722429810402214,0.05220662139435406,2.156660145338799,2.2722429810402214
Iceland,1993,-0.3067034700545779,2.1471191240848357,2.354415307473775,0.0921653772268547,2.1471191240848357,2.354415307473775
Iceland,1994,-0.3060398181142827,2.219522815286775,2.4647915841985486,0.10481498435524628,2.219522815286775,2.4647915841985486
Iceland,1995,-0.3025338571852862,2.2722429810402214,2.572984599931911,0.12429905556295229,2.2722429810402214,2.572984599931911
Iceland,1996,-0.2990409512019109,2.354415307473775,2.708041520004697,0.1399332122581729,2.354415307473775,2.708041520004697
Iceland,1997,-0.29596522049497714,2.4647915841985486,2.8282333931813177,0.13754496800702642,2.4647915841985486,2.8282333931813177
Iceland,1998,-0.29920523969628593,2.572984599931911,2.853072439424729,0.10332987634573443,2.572984599931911,2.853072439424729
Iceland,1999,-0.30915193460860724,2.708041520004697,2.7833705454680517,0.027436922457782065,2.708041520004697,2.7833705454680517
Iceland,2000,-0.31756162658409337,2.8282333931813177,2.71272397778954,-0.0416989710722655,2.8282333931813177,2.71272397778954
Iceland,2001,-0.33643015612938953,2.853072439424729,2.7131599853612216,-0.05028244260306258,2.853072439424729,2.7131599853612216
Iceland,2002,-0.35298654177264993,2.7833705454680517,2.72504447686509,-0.021177862277308224,2.7833705454680517,2.72504447686509
Iceland,2003,-0.35992951023219455,2.71272397778954,2.8376824775097544,0.04503438584677033,2.71272397778954,2.8376824775097544
Iceland,2004,-0.374743756232637,2.7131599853612216,2.95113491904078,0.0840757831178629,2.7131599853612216,2.95113491904078
Iceland,2005,-0.41832800064576414,2.72504447686509,3.0933826695489,0.12678041374730187,2.72504447686509,3.0933826695489
Iceland,2006,-0.45864568579641474,2.8376824775097544,3.296185642274182,0.14977819495306588,2.8376824775097544,3.296185642274182
Iceland,2007,-0.4976064794213563,2.95113491904078,3.4008399088003194,0.14183257362164436,2.95113491904078,3.4008399088003194
Iceland,2008,-0.5302790260530004,3.0933826695489,3.451645621917836,0.10958586841480877,3.0933826695489,3.451645621917836
Iceland,2009,-0.5559151268141118,3.296185642274182,3.544785752472732,0.07271176637661281,3.296185642274182,3.544785752472732
Iceland,2010,-0.5579095996927794,3.4008399088003194,3.656196215825559,0.07240086803674206,3.4008399088003194,3.656196215825559
Iceland,2011,-0.5430098726031762,3.451645621917836,3.754697957768416,0.08415671207262454,3.451645621917836,3.754697957768416
Iceland,2012,-0.5323536377750488,3.544785752472732,3.944092968767748,0.10674125848486171,3.544785752472732,3.944092968767748
Iceland,2013,-0.5211396680696441,3.656196215825559,4.237580600176374,0.14756913400341487,3.656196215825559,4.237580600176374
Iceland,2014,-0.5147901219955571,3.754697957768416,4.524633342058101,0.18652865453324785,3.754697957768416,4.524633342058101
Iceland,2015,-0.508022651621059,3.944092968767748,4.776690423625767,0.191528873843946,3.944092968767748,4.776690423625767
Iceland,2016,-0.5148821071665834,4.237580600176374,4.9187900719455175,0.1490700540266321,4.237580600176374,4.9187900719455175
Iceland,2017,-0.5104578739515779,4.524633342058101,4.852800394077308,0.07001937972314431,4.524633342058101,4.852800394077308
Iceland,2018,-0.4845819384659166,4.776690423625767,5.261100203530543,0.09659222306846393,4.776690423625767,5.261100203530543
Mexico,1992,-1.1261989314977705,0.3192188679774952,0.367042461977513,0.1396001593738283,0.3192188679774952,0.367042461977513
Mexico,1993,-1.1271857252061706,0.3344250247896093,0.3827439290401337,0.13495308218783586,0.3344250247896093,0.3827439290401337
Mexico,1994,-1.1227749708448618,0.3453635775222794,0.4274427099170518,0.21322200148927406,0.3453635775222794,0.4274427099170518
Mexico,1995,-1.1092346973749916,0.367042461977513,0.4739338456596559,0.25558958978311963,0.367042461977513,0.4739338456596559
Mexico,1996,-1.0956357236972043,0.3827439290401337,0.4875320562489415,0.24198931013127323,0.3827439290401337,0.4875320562489415
Mexico,1997,-1.0719267852305334,0.4274427099170518,0.4862768697904144,0.12895760205596685,0.4274427099170518,0.4862768697904144
Mexico,1998,-1.0495427734159501,0.4739338456596559,0.4714875006016483,-0.005175143024625406,0.4739338456596559,0.4714875006016483
Mexico,1999,-1.0273751970278517,0.4875320562489415,0.4641725273895814,-0.049099632073511645,0.4875320562489415,0.4641725273895814
Mexico,2000,-1.0073899805600421,0.4862768697904144,0.4666298974771256,-0.04124163332020914,0.4862768697904144,0.4666298974771256
Mexico,2001,-0.9916120814496526,0.4714875006016483,0.4517003521675257,-0.04287347664423036,0.4714875006016483,0.4517003521675257
Mexico,2002,-0.9906228804963093,0.4641725273895814,0.4436431738444497,-0.04523563288458954,0.4641725273895814,0.4436431738444497
Mexico,2003,-0.9970894900799872,0.4666298974771256,0.4153792369643009,-0.11634424134053145,0.4666298974771256,0.4153792369643009
Mexico,2004,-1.0114613203126344,0.4517003521675257,0.3930394899897782,-0.1391086016379367,0.4517003521675257,0.3930394899897782
Mexico,2005,-1.0307582591860218,0.4436431738444497,0.4019839180076425,-0.09860826034979775,0.4436431738444497,0.4019839180076425
Mexico,2006,-1.0568932688637613,0.4153792369643009,0.3845057752123477,-0.07723292476496924,0.4153792369643009,0.3845057752123477
Mexico,2007,-1.0667186397088853,0.3930394899897782,0.3786652696441999,-0.03725737238844429,0.3930394899897782,0.3786652696441999
Mexico,2008,-1.0732723072815398,0.4019839180076425,0.3481433630935459,-0.14379734029198288,0.4019839180076425,0.3481433630935459
Mexico,2009,-1.0741327925277044,0.3845057752123477,0.3257025432180009,-0.16597381862777527,0.3845057752123477,0.3257025432180009
Mexico,2010,-1.0638819878145354,0.3786652696441999,0.3266794158733493,-0.14767289061862732,0.3786652696441999,0.3266794158733493
Mexico,2011,-1.0600910375498054,0.3481433630935459,0.3210287466304527,-0.08108344276208168,0.3481433630935459,0.3210287466304527
Mexico,2012,-1.0628890248631888,0.3257025432180009,0.3249029940143243,-0.002457855344214943,0.3257025432180009,0.3249029940143243
Mexico,2013,-1.067747323466345,0.3266794158733493,0.344751418611072,0.0538441606804243,0.3266794158733493,0.344751418611072
Mexico,2014,-1.0709230846063156,0.3210287466304527,0.3574804102881365,0.10754957412079635,0.3210287466304527,0.3574804102881365
Mexico,2015,-1.0849834238654867,0.3249029940143243,0.3820415245657648,0.1620021876068375,0.3249029940143243,0.3820415245657648
Mexico,2016,-1.081312697062857,0.344751418611072,0.3987728501803734,0.1455679324755289,0.344751418611072,0.3987728501803734
Mexico,2017,-1.0768632780727396,0.3574804102881365,0.4069329465913112,0.1295675172961227,0.3574804102881365,0.4069329465913112
Mexico,2018,-1.0456702190625853,0.3820415245657648,0.4219697375996443,0.0994040461871376,0.3820415245657648,0.4219697375996443
Japan,1992,-1.1573964841717506,0.0904335138798741,0.1380059352051267,0.42267795376289685,0.0904335138798741,0.1380059352051267
Japan,1993,-1.1548427865878013,0.0977146300235446,0.1584311507623806,0.4832649047455273,0.0977146300235446,0.1584311507623806
Japan,1994,-1.1563909691217,0.1109858982592767,0.1700590174527757,0.42673925793920753,0.1109858982592767,0.1700590174527757
Japan,1995,-1.152215262590245,0.1380059352051267,0.1823470438042043,0.27861325049471564,0.1380059352051267,0.1823470438042043
Japan,1996,-1.1485006375266515,0.1584311507623806,0.1975475297501052,0.2206578436415716,0.1584311507623806,0.1975475297501052
Japan,1997,-1.1421478202712596,0.1700590174527757,0.2019867471241334,0.17205561917531975,0.1700590174527757,0.2019867471241334
Japan,1998,-1.131988456965649,0.1823470438042043,0.2080248876663064,0.13174534239219993,0.1823470438042043,0.2080248876663064
Japan,1999,-1.1138661763913527,0.1975475297501052,0.2113616830214162,0.06759126036600693,0.1975475297501052,0.2113616830214162
